date,season
2010-03-16,-48.59306299043893
2010-03-17,-165.2164829882126
2010-03-18,-124.7467214204606
2010-03-19,101.16349644997888
2010-03-20,-373.47398739447857
2010-03-21,-520.7370054045045
2010-03-22,-149.93217479921114
2010-03-23,435.12822767165704
2010-03-24,323.25699312648464
2010-03-25,248.6395842739599
2010-03-26,526.9358506234628
2010-03-27,-367.98975077674874
2010-03-28,-824.9986521348736
2010-03-29,-74.1075056964996
2010-03-30,178.52591766001225
2010-03-31,-181.52801102419676
2010-04-01,-355.06277847183577
2010-04-02,-1276.3617572264097
2010-04-03,-1174.7431360732642
2010-04-04,-1745.857533258617
2010-04-05,-1503.2945097492998
2010-04-06,-422.87274158460457
2010-04-07,-388.65821751189316
2010-04-08,-377.5687527618477
2010-04-09,-559.126253399289
2010-04-10,-1433.9522236533403
2010-04-11,-1621.8353653303511
2010-04-12,-939.5643123475978
2010-04-13,-622.6390853327925
2010-04-14,-463.3769247467276
2010-04-15,-447.54057440551037
2010-04-16,-506.5747867235508
2010-04-17,-1080.9937900708246
2010-04-18,-1466.4859638736489
2010-04-19,-566.2743332446453
2010-04-20,-197.91923966828818
2010-04-21,-336.49278321239984
2010-04-22,-331.0315919465307
2010-04-23,-370.53405468106894
2010-04-24,-1069.5761630518887
2010-04-25,-1504.0243676554308
2010-04-26,-1428.954799287986
2010-04-27,-244.36863793806288
2010-04-28,-379.6194557848406
2010-04-29,-335.36423719165555
2010-04-30,-198.1195710611732
2010-05-01,-886.5461202298696
2010-05-02,-1318.7110045364375
2010-05-03,-514.5739180081333
2010-05-04,-138.00554624631454
2010-05-05,-293.608666891046
2010-05-06,-203.85249963331736
2010-05-07,-160.20024079467632
2010-05-08,-756.0264154534594
