date,all_load
8/23/2008,9934.558517
8/24/2008,9571.16597
8/25/2008,10133.1437
8/26/2008,9763.416609
8/27/2008,9647.52363
8/28/2008,9722.896823
8/29/2008,9762.586735
8/30/2008,9276.442029
8/31/2008,8863.45859
9/1/2008,9443.935395
9/2/2008,9454.461596
9/3/2008,9380.382155
9/4/2008,9520.929129
9/5/2008,9905.313325
9/6/2008,9742.209233
9/7/2008,8855.779401
9/8/2008,9527.653398
9/9/2008,9389.95394
9/10/2008,9311.807143
9/11/2008,9318.150085
9/12/2008,9226.925116
9/13/2008,8554.035497
9/14/2008,8176.912201
9/15/2008,8931.136182
9/16/2008,8884.238315
9/17/2008,8940.700672
9/18/2008,8961.565867
9/19/2008,8972.624353
9/20/2008,8548.310485
9/21/2008,8051.548861
9/22/2008,8892.098213
9/23/2008,8906.430855
9/24/2008,8765.256719
9/25/2008,8764.893601
9/26/2008,8885.261969
9/27/2008,8262.461363
9/28/2008,8054.36315
9/29/2008,8756.152312
9/30/2008,8922.385243
10/1/2008,8614.4353
10/2/2008,8726.595604
10/3/2008,9114.90578
10/4/2008,8243.436556
10/5/2008,8011.797813
10/6/2008,7999.544995
10/7/2008,8429.837423
10/8/2008,8335.589236
10/9/2008,8452.842434
10/10/2008,8583.729809
10/11/2008,8140.844736
10/12/2008,7857.638739
10/13/2008,8846.987381
10/14/2008,8664.810533
10/15/2008,8435.320059
10/16/2008,8585.533124
10/17/2008,8725.06885
10/18/2008,8188.866951
10/19/2008,8099.400624
10/20/2008,8782.26486
10/21/2008,8411.143336
10/22/2008,8665.789251
10/23/2008,8905.564004
10/24/2008,8804.862659
10/25/2008,8257.152331
10/26/2008,8034.930243
10/27/2008,9159.164387
10/28/2008,8703.287555
10/29/2008,8593.217281
10/30/2008,8777.091671
10/31/2008,9295.005446
11/1/2008,8255.013948
11/2/2008,8012.415685
11/3/2008,8777.432255
11/4/2008,8521.183255
11/5/2008,8485.861703
11/6/2008,8819.352119
11/7/2008,8823.034309
11/8/2008,8259.988211
11/9/2008,8035.325845
11/10/2008,8937.037823
11/11/2008,8787.618736
11/12/2008,8718.874233
11/13/2008,9131.281541
11/14/2008,9460.240146
11/15/2008,8475.174863
11/16/2008,7995.978996
11/17/2008,9002.827785
11/18/2008,8762.574518
11/19/2008,8411.610964
11/20/2008,8404.57537
11/21/2008,8797.547268
11/22/2008,8061.319796
11/23/2008,8276.062778
11/24/2008,8838.044719
11/25/2008,8521.521038
11/26/2008,8379.827133
11/27/2008,8489.872266
11/28/2008,8638.541107
11/29/2008,8235.709694
11/30/2008,7956.376762
12/1/2008,9075.119626
12/2/2008,8903.076297
12/3/2008,8884.096432
12/4/2008,8752.817325
12/5/2008,9217.365349
12/6/2008,8844.553099
12/7/2008,7926.749911
12/8/2008,8688.422967
12/9/2008,8973.275322
12/10/2008,8688.468079
12/11/2008,8803.547859
12/12/2008,8818.998171
