date,hour,load
2/20/2009,17,10504.22
2/20/2009,17.5,10097.95
2/20/2009,18,9821.54
2/20/2009,18.5,9548.96
2/20/2009,19,9495.67
2/20/2009,19.5,9563.08
2/20/2009,20,9429.91
2/20/2009,20.5,9164.42
2/20/2009,21,8873.66
2/20/2009,21.5,8898.76
2/20/2009,22,8716.6
2/20/2009,22.5,8684.1
2/20/2009,23,8540.6
2/20/2009,23.5,8349.01
2/21/2009,0,8113.42
2/21/2009,0.5,7841.31
2/21/2009,1,7560.26
2/21/2009,1.5,7247.34
2/21/2009,2,6941.35
2/21/2009,2.5,6724.74
2/21/2009,3,6586.79
2/21/2009,3.5,6547.89
2/21/2009,4,6554.54
2/21/2009,4.5,6638.63
2/21/2009,5,6742.2
2/21/2009,5.5,6957.47
2/21/2009,6,7138.04
2/21/2009,6.5,7422.95
2/21/2009,7,7819.32
2/21/2009,7.5,8236.56
2/21/2009,8,8587.81
2/21/2009,8.5,8982.56
2/21/2009,9,9078.61
2/21/2009,9.5,9257.55
2/21/2009,10,9246.7
2/21/2009,10.5,9262.2
2/21/2009,11,9283.27
2/21/2009,11.5,9251.62
2/21/2009,12,9135.59
2/21/2009,12.5,9115.64
2/21/2009,13,9057.19
2/21/2009,13.5,9010.64
2/21/2009,14,8979.12
2/21/2009,14.5,8964.12
2/21/2009,15,8941.1
2/21/2009,15.5,8975.83
2/21/2009,16,8956.7
2/21/2009,16.5,8796.15
2/21/2009,17,8822.23
2/21/2009,17.5,8753.25
2/21/2009,18,8639.77
2/21/2009,18.5,8542.74
2/21/2009,19,8528.39
2/21/2009,19.5,8604.46
2/21/2009,20,8494.01
2/21/2009,20.5,8299.28
2/21/2009,21,8088.86
2/21/2009,21.5,8058.79
2/21/2009,22,7921.83
2/21/2009,22.5,7952.94
2/21/2009,23,7754.33
2/21/2009,23.5,7521.16
2/22/2009,0,7367.75
2/22/2009,0.5,7172.99
2/22/2009,1,6995.59
2/22/2009,1.5,6748.52
2/22/2009,2,6505.86
2/22/2009,2.5,6355.73
2/22/2009,3,6281.77
2/22/2009,3.5,6241.95
2/22/2009,4,6226.88
2/22/2009,4.5,6288.91
2/22/2009,5,6329.84
2/22/2009,5.5,6467.93
2/22/2009,6,6517.52
2/22/2009,6.5,6707.53
2/22/2009,7,7015.68
2/22/2009,7.5,7430.82
2/22/2009,8,7787.33
2/22/2009,8.5,8104.43
2/22/2009,9,8360.89
2/22/2009,9.5,8527.87
2/22/2009,10,8595.15
2/22/2009,10.5,8622.28
2/22/2009,11,8624.66
2/22/2009,11.5,8601.55
2/22/2009,12,8653.88
2/22/2009,12.5,8637.49
2/22/2009,13,8600.95
2/22/2009,13.5,8552.64
2/22/2009,14,8569.73
2/22/2009,14.5,8639.17
2/22/2009,15,8695.56
2/22/2009,15.5,8724.38
2/22/2009,16,8771.35
2/22/2009,16.5,8755.68
2/22/2009,17,8830.7
2/22/2009,17.5,8858.14
2/22/2009,18,8803.66
2/22/2009,18.5,8729.01
2/22/2009,19,8765.7
2/22/2009,19.5,8938.57
2/22/2009,20,8821.15
2/22/2009,20.5,8593.54
2/22/2009,21,8342.21
2/22/2009,21.5,8186.64
2/22/2009,22,7982.87
2/22/2009,22.5,7833.5
2/22/2009,23,7593.75
2/22/2009,23.5,7392.58
2/23/2009,0,7268.83
2/23/2009,0.5,7136.99
2/23/2009,1,6986.13
2/23/2009,1.5,6713.92
2/23/2009,2,6533.61
2/23/2009,2.5,6407.64
2/23/2009,3,6386.12
2/23/2009,3.5,6396.11
2/23/2009,4,6469.46
2/23/2009,4.5,6728.89
2/23/2009,5,7019.34
2/23/2009,5.5,7694.8
2/23/2009,6,8301.76
2/23/2009,6.5,8835.39
2/23/2009,7,9219.89
2/23/2009,7.5,9503.64
2/23/2009,8,9670.62
2/23/2009,8.5,10026.54
2/23/2009,9,10240.61
2/23/2009,9.5,10429.67
2/23/2009,10,10540.68
2/23/2009,10.5,10602.22
2/23/2009,11,10749.85
2/23/2009,11.5,10867.81
2/23/2009,12,10911.64
2/23/2009,12.5,11055.29
2/23/2009,13,11128.27
2/23/2009,13.5,11233.8
2/23/2009,14,11204.79
2/23/2009,14.5,11306.76
2/23/2009,15,11331.5
2/23/2009,15.5,11325.08
2/23/2009,16,11249.99
2/23/2009,16.5,11138.51
2/23/2009,17,10954.11
2/23/2009,17.5,10524.07
2/23/2009,18,10215.62
2/23/2009,18.5,10000.31
2/23/2009,19,9954.86
2/23/2009,19.5,9873.15
2/23/2009,20,9630.37
2/23/2009,20.5,9213.07
2/23/2009,21,8861.6
2/23/2009,21.5,8807.09
2/23/2009,22,8562.61
2/23/2009,22.5,8525.05
2/23/2009,23,8326.17
2/23/2009,23.5,8156.39
2/24/2009,0,7914.74
2/24/2009,0.5,7735.3
2/24/2009,1,7472.18
2/24/2009,1.5,7150.9
2/24/2009,2,6870.75
2/24/2009,2.5,6694.13
2/24/2009,3,6613.21
2/24/2009,3.5,6600.5
2/24/2009,4,6612.39
2/24/2009,4.5,6849.29
2/24/2009,5,7181.46
2/24/2009,5.5,7848.05
2/24/2009,6,8467.2
2/24/2009,6.5,8916.32
2/24/2009,7,9343.14
2/24/2009,7.5,9583.58
2/24/2009,8,9810.55
2/24/2009,8.5,10167.6
2/24/2009,9,10386.62
2/24/2009,9.5,10567.8
2/24/2009,10,10758.76
2/24/2009,10.5,10854.79
2/24/2009,11,10986.52
2/24/2009,11.5,11076.96
2/24/2009,12,11126.44
2/24/2009,12.5,11263.78
2/24/2009,13,11337.03
2/24/2009,13.5,11402.89
2/24/2009,14,11426.58
2/24/2009,14.5,11424.71
2/24/2009,15,11505.71
2/24/2009,15.5,11510.49
2/24/2009,16,11464.84
2/24/2009,16.5,11285.64
2/24/2009,17,11066.89
2/24/2009,17.5,10597.15
2/24/2009,18,10278.57
2/24/2009,18.5,9985.49
2/24/2009,19,9883.33
2/24/2009,19.5,9941.76
2/24/2009,20,9694.06
2/24/2009,20.5,9358.31
2/24/2009,21,9013.9
2/24/2009,21.5,8979.11
2/24/2009,22,8623.85
2/24/2009,22.5,8519.95
2/24/2009,23,8297.05
2/24/2009,23.5,8090.03
2/25/2009,0,7889.82
2/25/2009,0.5,7674.69
2/25/2009,1,7456.48
2/25/2009,1.5,7129.68
2/25/2009,2,6843.01
2/25/2009,2.5,6666.35
2/25/2009,3,6618.78
2/25/2009,3.5,6611.37
2/25/2009,4,6711.91
2/25/2009,4.5,6918.92
2/25/2009,5,7231.28
2/25/2009,5.5,7883.81
2/25/2009,6,8530.24
2/25/2009,6.5,8949.84
2/25/2009,7,9387.31
2/25/2009,7.5,9588.91
2/25/2009,8,9711.67
2/25/2009,8.5,10026.58
2/25/2009,9,10185.87
2/25/2009,9.5,10296.42
2/25/2009,10,10403.63
2/25/2009,10.5,10471.97
2/25/2009,11,10561.61
2/25/2009,11.5,10607.78
2/25/2009,12,10630.64
2/25/2009,12.5,10724.88
2/25/2009,13,10797.25
2/25/2009,13.5,10875.26
2/25/2009,14,10905.73
2/25/2009,14.5,10920.96
2/25/2009,15,10911.5
2/25/2009,15.5,10922.05
2/25/2009,16,10883.28
2/25/2009,16.5,10698.95
2/25/2009,17,10462.94
2/25/2009,17.5,10079.48
2/25/2009,18,9892.18
2/25/2009,18.5,9677.71
2/25/2009,19,9679.62
2/25/2009,19.5,9639.94
2/25/2009,20,9422.95
2/25/2009,20.5,9085.47
2/25/2009,21,8719.38
2/25/2009,21.5,8666.18
2/25/2009,22,8424.4
2/25/2009,22.5,8344.08
2/25/2009,23,8176.69
2/25/2009,23.5,7960.01
2/26/2009,0,7766.7
2/26/2009,0.5,7535.81
2/26/2009,1,7318.65
2/26/2009,1.5,6951.36
2/26/2009,2,6695.52
2/26/2009,2.5,6495.14
2/26/2009,3,6421.61
2/26/2009,3.5,6451.55
2/26/2009,4,6509.24
2/26/2009,4.5,6728.01
2/26/2009,5,7086.01
2/26/2009,5.5,7747.02
2/26/2009,6,8344.04
2/26/2009,6.5,8731.86
2/26/2009,7,9142.32
2/26/2009,7.5,9315.92
2/26/2009,8,9507.42
2/26/2009,8.5,9741.94
2/26/2009,9,9857.12
2/26/2009,9.5,9963.52
2/26/2009,10,10038.99
2/26/2009,10.5,10061.1
2/26/2009,11,10100.55
2/26/2009,11.5,10070.13
2/26/2009,12,10079.61
2/26/2009,12.5,10101.33
2/26/2009,13,10027.15
2/26/2009,13.5,10092.52
2/26/2009,14,10024.18
2/26/2009,14.5,10001.86
2/26/2009,15,10105.34
2/26/2009,15.5,10081.59
2/26/2009,16,10086.28
2/26/2009,16.5,9996.26
2/26/2009,17,9946.12
2/26/2009,17.5,9703.4
2/26/2009,18,9571.45
2/26/2009,18.5,9399.26
2/26/2009,19,9468.15
2/26/2009,19.5,9553.7
2/26/2009,20,9373.12
2/26/2009,20.5,8988.37
2/26/2009,21,8658.62
2/26/2009,21.5,8642.95
2/26/2009,22,8388.1
2/26/2009,22.5,8373.87
2/26/2009,23,8247.15
2/26/2009,23.5,8035.7
2/27/2009,0,7836.53
2/27/2009,0.5,7681.42
2/27/2009,1,7392.41
2/27/2009,1.5,7066.45
2/27/2009,2,6780.83
2/27/2009,2.5,6581.52
2/27/2009,3,6528.48
2/27/2009,3.5,6537.09
2/27/2009,4,6578.76
2/27/2009,4.5,6780.18
2/27/2009,5,7101.12
2/27/2009,5.5,7686.68
2/27/2009,6,8244.56
2/27/2009,6.5,8672.72
2/27/2009,7,8955.79
2/27/2009,7.5,9289.25
2/27/2009,8,9386.75
2/27/2009,8.5,9634.64
2/27/2009,9,9835.47
2/27/2009,9.5,9928.21
2/27/2009,10,9954.06
2/27/2009,10.5,9984.47
2/27/2009,11,10011.64
2/27/2009,11.5,10031.37
2/27/2009,12,10030.96
2/27/2009,12.5,10020.01
2/27/2009,13,10091.19
2/27/2009,13.5,10131.79
2/27/2009,14,10089.48
2/27/2009,14.5,10097.81
2/27/2009,15,10146.09
2/27/2009,15.5,10159.26
2/27/2009,16,10083.32
2/27/2009,16.5,9940.21
2/27/2009,17,9743.53
2/27/2009,17.5,9394.34
2/27/2009,18,9228.29
2/27/2009,18.5,9089.49
2/27/2009,19,9095.9
2/27/2009,19.5,9123.82
2/27/2009,20,8925.78
2/27/2009,20.5,8627.29
2/27/2009,21,8376.01
2/27/2009,21.5,8453.63
2/27/2009,22,8301.11
2/27/2009,22.5,8370.97
2/27/2009,23,8213.77
2/27/2009,23.5,7995.74
2/28/2009,0,7781.93
2/28/2009,0.5,7539.51
2/28/2009,1,7297.63
2/28/2009,1.5,7003.86
2/28/2009,2,6725.62
2/28/2009,2.5,6518.59
2/28/2009,3,6432.16
2/28/2009,3.5,6379.63
2/28/2009,4,6377.68
2/28/2009,4.5,6455.73
2/28/2009,5,6477.94
2/28/2009,5.5,6675.27
2/28/2009,6,6906.19
2/28/2009,6.5,7131.84
2/28/2009,7,7525.29
2/28/2009,7.5,7929.1
2/28/2009,8,8291.39
2/28/2009,8.5,8652.07
2/28/2009,9,8755.47
2/28/2009,9.5,8861.32
2/28/2009,10,8870.64
2/28/2009,10.5,8890.55
2/28/2009,11,8902.76
2/28/2009,11.5,8934.14
2/28/2009,12,8932.87
2/28/2009,12.5,8914.62
2/28/2009,13,8995.59
2/28/2009,13.5,9054.91
2/28/2009,14,9171.62
2/28/2009,14.5,9302.05
2/28/2009,15,9391.76
2/28/2009,15.5,9451.77
2/28/2009,16,9513.74
2/28/2009,16.5,9403.19
2/28/2009,17,9390.1
2/28/2009,17.5,9282.54
2/28/2009,18,9117.65
2/28/2009,18.5,8979.27
2/28/2009,19,9005.2
2/28/2009,19.5,8989.52
2/28/2009,20,8860.96
2/28/2009,20.5,8622.64
2/28/2009,21,8409.64
2/28/2009,21.5,8415.89
2/28/2009,22,8254.69
2/28/2009,22.5,8191.29
2/28/2009,23,7952.97
2/28/2009,23.5,7711.1
3/1/2009,0,7509.81
3/1/2009,0.5,7314.54
3/1/2009,1,7134.55
3/1/2009,1.5,6812.03
3/1/2009,2,6571.59
3/1/2009,2.5,6431.59
3/1/2009,3,6372.99
3/1/2009,3.5,6314.86
3/1/2009,4,6337.18
3/1/2009,4.5,6381.69
3/1/2009,5,6429.45
3/1/2009,5.5,6549.74
3/1/2009,6,6634.12
3/1/2009,6.5,6845.74
3/1/2009,7,7124.17
3/1/2009,7.5,7497.92
3/1/2009,8,7828.79
3/1/2009,8.5,8141.18
3/1/2009,9,8371.1
3/1/2009,9.5,8549.5
3/1/2009,10,8612.66
3/1/2009,10.5,8649.87
3/1/2009,11,8677.25
3/1/2009,11.5,8722.74
3/1/2009,12,8778.94
3/1/2009,12.5,8800.64
3/1/2009,13,8823.36
3/1/2009,13.5,8846.85
3/1/2009,14,8901.83
3/1/2009,14.5,8960.67
3/1/2009,15,9026.06
3/1/2009,15.5,9025.51
3/1/2009,16,9030.95
3/1/2009,16.5,9015.3
3/1/2009,17,8951.65
3/1/2009,17.5,9054
3/1/2009,18,8961.17
3/1/2009,18.5,8844.48
3/1/2009,19,8986.92
3/1/2009,19.5,9101.15
3/1/2009,20,8937.66
3/1/2009,20.5,8650.99
3/1/2009,21,8406.88
3/1/2009,21.5,8218.63
3/1/2009,22,7946.03
3/1/2009,22.5,7848.7
3/1/2009,23,7619.45
3/1/2009,23.5,7439.72
3/2/2009,0,7270.32
3/2/2009,0.5,7142.91
3/2/2009,1,6962.2
3/2/2009,1.5,6743.83
3/2/2009,2,6536.55
3/2/2009,2.5,6455.16
3/2/2009,3,6408.91
3/2/2009,3.5,6487.17
3/2/2009,4,6525.94
3/2/2009,4.5,6761.73
3/2/2009,5,7070.94
3/2/2009,5.5,7721.41
3/2/2009,6,8310.9
3/2/2009,6.5,8796.59
3/2/2009,7,9285.02
3/2/2009,7.5,9580.83
3/2/2009,8,9629.63
3/2/2009,8.5,9883.75
3/2/2009,9,10154.91
3/2/2009,9.5,10267.37
3/2/2009,10,10320.93
3/2/2009,10.5,10397.17
3/2/2009,11,10423.24
3/2/2009,11.5,10478.46
3/2/2009,12,10526.45
3/2/2009,12.5,10569.08
3/2/2009,13,10601.67
3/2/2009,13.5,10633.96
3/2/2009,14,10663.28
3/2/2009,14.5,10497.94
3/2/2009,15,10691.14
3/2/2009,15.5,10694.74
3/2/2009,16,10712.37
3/2/2009,16.5,10652.09
3/2/2009,17,10485.89
3/2/2009,17.5,10109.14
3/2/2009,18,9926.05
3/2/2009,18.5,9659.42
3/2/2009,19,9696.92
3/2/2009,19.5,9766.58
3/2/2009,20,9460.2
3/2/2009,20.5,9153.3
3/2/2009,21,8775.65
3/2/2009,21.5,8754.4
3/2/2009,22,8512.13
3/2/2009,22.5,8388.72
3/2/2009,23,8248.53
3/2/2009,23.5,8073.14
3/3/2009,0,7891.91
3/3/2009,0.5,7721.63
3/3/2009,1,7459.55
3/3/2009,1.5,7128.07
3/3/2009,2,6873.93
3/3/2009,2.5,6716.96
3/3/2009,3,6600.93
3/3/2009,3.5,6632.15
3/3/2009,4,6664
3/3/2009,4.5,6919.8
3/3/2009,5,7225.23
3/3/2009,5.5,7878.96
3/3/2009,6,8497.48
3/3/2009,6.5,8923.72
3/3/2009,7,9378.25
3/3/2009,7.5,9644.55
3/3/2009,8,9839.07
3/3/2009,8.5,10101.45
3/3/2009,9,10229.46
3/3/2009,9.5,10397.02
3/3/2009,10,10513.29
3/3/2009,10.5,10541.26
3/3/2009,11,10604.05
3/3/2009,11.5,10619.12
3/3/2009,12,10683.73
3/3/2009,12.5,10688.85
3/3/2009,13,10808.1
3/3/2009,13.5,10826.28
3/3/2009,14,10786.86
3/3/2009,14.5,10784.45
3/3/2009,15,10798.96
3/3/2009,15.5,10761.06
3/3/2009,16,10821.67
3/3/2009,16.5,10795.3
3/3/2009,17,10621.08
3/3/2009,17.5,10264.15
3/3/2009,18,10106.44
3/3/2009,18.5,9972.28
3/3/2009,19,9990.77
3/3/2009,19.5,9999.83
3/3/2009,20,9838.7
3/3/2009,20.5,9453.75
3/3/2009,21,9152.16
3/3/2009,21.5,9045.79
3/3/2009,22,8784.11
3/3/2009,22.5,8685.03
3/3/2009,23,8451.66
3/3/2009,23.5,8240.14
3/4/2009,0,8008.34
3/4/2009,0.5,7799.79
3/4/2009,1,7560.01
3/4/2009,1.5,7247.24
3/4/2009,2,6982
3/4/2009,2.5,6743.03
3/4/2009,3,6665.13
3/4/2009,3.5,6650.74
3/4/2009,4,6726.82
3/4/2009,4.5,6960.81
3/4/2009,5,7299.56
3/4/2009,5.5,7982.03
3/4/2009,6,8627.76
3/4/2009,6.5,9100.26
3/4/2009,7,9554.2
3/4/2009,7.5,9812.16
3/4/2009,8,9982.75
3/4/2009,8.5,10272.56
3/4/2009,9,10360.49
3/4/2009,9.5,10503.89
3/4/2009,10,10560.89
3/4/2009,10.5,10518.92
3/4/2009,11,10538.84
3/4/2009,11.5,10371.22
3/4/2009,12,10285.03
3/4/2009,12.5,10263.53
3/4/2009,13,10189.85
3/4/2009,13.5,10135.06
3/4/2009,14,10083.73
3/4/2009,14.5,9956.52
3/4/2009,15,9931.85
3/4/2009,15.5,9976.65
3/4/2009,16,9944.3
3/4/2009,16.5,9821.94
3/4/2009,17,9749.37
3/4/2009,17.5,9438.84
3/4/2009,18,9314.06
3/4/2009,18.5,9131.54
3/4/2009,19,9144.91
3/4/2009,19.5,9264.32
3/4/2009,20,9107.5
3/4/2009,20.5,8854.92
3/4/2009,21,8498.81
3/4/2009,21.5,8491.88
3/4/2009,22,8267.95
3/4/2009,22.5,8211.5
3/4/2009,23,8079.12
3/4/2009,23.5,7874.87
3/5/2009,0,7689.87
3/5/2009,0.5,7521.7
3/5/2009,1,7265.38
3/5/2009,1.5,6932.32
3/5/2009,2,6667.32
3/5/2009,2.5,6449.27
3/5/2009,3,6346.5
3/5/2009,3.5,6322.3
3/5/2009,4,6410.78
3/5/2009,4.5,6608.9
3/5/2009,5,6906.66
3/5/2009,5.5,7547.34
3/5/2009,6,8152.76
3/5/2009,6.5,8562.49
3/5/2009,7,8951.16
3/5/2009,7.5,9085.16
3/5/2009,8,9183.75
3/5/2009,8.5,9386.51
3/5/2009,9,9461.13
3/5/2009,9.5,9553.18
3/5/2009,10,9578.65
3/5/2009,10.5,9608.49
3/5/2009,11,9625.63
3/5/2009,11.5,9601.89
3/5/2009,12,9609.51
3/5/2009,12.5,9594.94
3/5/2009,13,9629.98
3/5/2009,13.5,9701.56
3/5/2009,14,9631.23
3/5/2009,14.5,9631.91
3/5/2009,15,9665.25
3/5/2009,15.5,9655.74
3/5/2009,16,9635.33
3/5/2009,16.5,9533.6
3/5/2009,17,9485.13
3/5/2009,17.5,9244.05
3/5/2009,18,9129.85
3/5/2009,18.5,8974.96
3/5/2009,19,9144.03
3/5/2009,19.5,9175.62
3/5/2009,20,9036.84
3/5/2009,20.5,8643.07
3/5/2009,21,8346.75
3/5/2009,21.5,8356.49
3/5/2009,22,8155.38
3/5/2009,22.5,8156.31
3/5/2009,23,8002.4
3/5/2009,23.5,7863.73
3/6/2009,0,7717.38
3/6/2009,0.5,7539.12
3/6/2009,1,7314.65
3/6/2009,1.5,6959.61
3/6/2009,2,6665.26
3/6/2009,2.5,6474.08
3/6/2009,3,6396.35
3/6/2009,3.5,6371.69
3/6/2009,4,6414.56
3/6/2009,4.5,6633.87
3/6/2009,5,6936.7
3/6/2009,5.5,7557.27
3/6/2009,6,8150.2
3/6/2009,6.5,8522.74
3/6/2009,7,8912.24
3/6/2009,7.5,9057.21
3/6/2009,8,9160.41
3/6/2009,8.5,9349.33
3/6/2009,9,9439.5
3/6/2009,9.5,9572.58
3/6/2009,10,9681.4
3/6/2009,10.5,9654.79
3/6/2009,11,9649.89
3/6/2009,11.5,9648.55
3/6/2009,12,9640.08
3/6/2009,12.5,9639.63
3/6/2009,13,9640.79
3/6/2009,13.5,9630.29
3/6/2009,14,9623.78
3/6/2009,14.5,9571.31
3/6/2009,15,9580.56
3/6/2009,15.5,9641.65
3/6/2009,16,9590.08
3/6/2009,16.5,9492.47
3/6/2009,17,9311.96
3/6/2009,17.5,8981.79
3/6/2009,18,8822.23
3/6/2009,18.5,8652.47
3/6/2009,19,8786.97
3/6/2009,19.5,8880.29
3/6/2009,20,8731.03
3/6/2009,20.5,8426.95
3/6/2009,21,8189.17
3/6/2009,21.5,8222.86
3/6/2009,22,8068.94
3/6/2009,22.5,8192.07
3/6/2009,23,8045.59
3/6/2009,23.5,7848.81
3/7/2009,0,7649.47
3/7/2009,0.5,7489.76
3/7/2009,1,7257.4
3/7/2009,1.5,6912.62
3/7/2009,2,6660.48
3/7/2009,2.5,6420.8
3/7/2009,3,6334.09
3/7/2009,3.5,6258.48
3/7/2009,4,6261.16
3/7/2009,4.5,6313.76
3/7/2009,5,6406.07
3/7/2009,5.5,6632.59
3/7/2009,6,6788.71
3/7/2009,6.5,7049.16
3/7/2009,7,7410.45
3/7/2009,7.5,7804.14
3/7/2009,8,8145.9
3/7/2009,8.5,8510.75
3/7/2009,9,8610.51
3/7/2009,9.5,8745.55
3/7/2009,10,8725.77
3/7/2009,10.5,8752.42
3/7/2009,11,8738.98
3/7/2009,11.5,8730.6
3/7/2009,12,8707.35
3/7/2009,12.5,8746.15
3/7/2009,13,8712.71
3/7/2009,13.5,8699.93
3/7/2009,14,8696.8
3/7/2009,14.5,8727.19
3/7/2009,15,8751.34
3/7/2009,15.5,8823.73
3/7/2009,16,8885.32
3/7/2009,16.5,8798.72
3/7/2009,17,8801.23
3/7/2009,17.5,8715.09
3/7/2009,18,8596.39
3/7/2009,18.5,8509.82
3/7/2009,19,8609.5
3/7/2009,19.5,8653.68
3/7/2009,20,8486.93
3/7/2009,20.5,8293.29
3/7/2009,21,8093.54
3/7/2009,21.5,8015.37
3/7/2009,22,7922.86
3/7/2009,22.5,7865.94
3/7/2009,23,7675.7
3/7/2009,23.5,7467.13
3/8/2009,0,7283.47
3/8/2009,0.5,7120.5
3/8/2009,1,6893.6
3/8/2009,1.5,6649.03
3/8/2009,2,6390.87
3/8/2009,2.5,6267.33
3/8/2009,3,6199.56
3/8/2009,3.5,6176.4
3/8/2009,4,6123.52
3/8/2009,4.5,6193.85
3/8/2009,5,6215.9
3/8/2009,5.5,6353.87
3/8/2009,6,6438.22
3/8/2009,6.5,6605.61
3/8/2009,7,6946.32
3/8/2009,7.5,7300.17
3/8/2009,8,7675.47
3/8/2009,8.5,7948.89
3/8/2009,9,8169.05
3/8/2009,9.5,8335.69
3/8/2009,10,8413.04
3/8/2009,10.5,8410.61
3/8/2009,11,8452.83
3/8/2009,11.5,8452.18
3/8/2009,12,8443.45
3/8/2009,12.5,8424.95
3/8/2009,13,8426.88
3/8/2009,13.5,8401.74
3/8/2009,14,8309.48
3/8/2009,14.5,8295.94
3/8/2009,15,8321.73
3/8/2009,15.5,8397.27
3/8/2009,16,8444.08
3/8/2009,16.5,8407.73
3/8/2009,17,8535.16
3/8/2009,17.5,8576.35
3/8/2009,18,8541.57
3/8/2009,18.5,8470.73
3/8/2009,19,8624.69
3/8/2009,19.5,8604.38
3/8/2009,20,8432.07
3/8/2009,20.5,8193.6
3/8/2009,21,7906.14
3/8/2009,21.5,7789.73
3/8/2009,22,7597.39
3/8/2009,22.5,7601.95
3/8/2009,23,7412.16
3/8/2009,23.5,7236.89
3/9/2009,0,7125.86
3/9/2009,0.5,6985.67
3/9/2009,1,6826.24
3/9/2009,1.5,6638.23
3/9/2009,2,6443.27
3/9/2009,2.5,6315.68
3/9/2009,3,6266.54
3/9/2009,3.5,6255.02
3/9/2009,4,6325.85
3/9/2009,4.5,6542.76
3/9/2009,5,6846.14
3/9/2009,5.5,7478.58
3/9/2009,6,8096.87
3/9/2009,6.5,8499.13
3/9/2009,7,8958.92
3/9/2009,7.5,9199.49
3/9/2009,8,9438.13
3/9/2009,8.5,9710.75
3/9/2009,9,9837.02
3/9/2009,9.5,9910.24
3/9/2009,10,9946.38
3/9/2009,10.5,9904
3/9/2009,11,9996.59
3/9/2009,11.5,10005.57
3/9/2009,12,9995.9
3/9/2009,12.5,10076.02
3/9/2009,13,10096.29
3/9/2009,13.5,10120.69
3/9/2009,14,10089.52
3/9/2009,14.5,10091.13
3/9/2009,15,10122.75
3/9/2009,15.5,10080.63
3/9/2009,16,10082.81
3/9/2009,16.5,10019.35
3/9/2009,17,9879.76
3/9/2009,17.5,9627.24
3/9/2009,18,9504.21
3/9/2009,18.5,9400.43
3/9/2009,19,9482.3
3/9/2009,19.5,9430.36
3/9/2009,20,9164.51
3/9/2009,20.5,8820.14
3/9/2009,21,8487.92
3/9/2009,21.5,8430.67
3/9/2009,22,8238.73
3/9/2009,22.5,8232.76
3/9/2009,23,8122.12
3/9/2009,23.5,7991.96
3/10/2009,0,7834.11
3/10/2009,0.5,7623.93
3/10/2009,1,7371.61
3/10/2009,1.5,7019.65
3/10/2009,2,6699.44
3/10/2009,2.5,6523.45
3/10/2009,3,6418
3/10/2009,3.5,6460.72
3/10/2009,4,6531.34
3/10/2009,4.5,6767.88
3/10/2009,5,7058.15
3/10/2009,5.5,7728.18
3/10/2009,6,8325.29
3/10/2009,6.5,8789.71
3/10/2009,7,9243.66
3/10/2009,7.5,9402.55
3/10/2009,8,9504.04
3/10/2009,8.5,9669.78
3/10/2009,9,9911.86
3/10/2009,9.5,10074.08
3/10/2009,10,10101.21
3/10/2009,10.5,10098.81
3/10/2009,11,10095.78
3/10/2009,11.5,10125.81
3/10/2009,12,10147.18
3/10/2009,12.5,10184.86
3/10/2009,13,10165.14
3/10/2009,13.5,10134.4
3/10/2009,14,10149.43
3/10/2009,14.5,10103.58
3/10/2009,15,10099.47
3/10/2009,15.5,10077.19
3/10/2009,16,10084.19
3/10/2009,16.5,9949.1
3/10/2009,17,9846.18
3/10/2009,17.5,9516.22
3/10/2009,18,9399.06
3/10/2009,18.5,9241.56
3/10/2009,19,9356.35
3/10/2009,19.5,9380.28
3/10/2009,20,9119.28
3/10/2009,20.5,8781.79
3/10/2009,21,8475.14
3/10/2009,21.5,8463.13
3/10/2009,22,8257.34
3/10/2009,22.5,8282.1
3/10/2009,23,8128.01
3/10/2009,23.5,7958.01
3/11/2009,0,7784.4
3/11/2009,0.5,7607.34
3/11/2009,1,7379.62
3/11/2009,1.5,7051.86
3/11/2009,2,6799.46
3/11/2009,2.5,6613.93
3/11/2009,3,6557.47
3/11/2009,3.5,6543.67
3/11/2009,4,6576.8
3/11/2009,4.5,6782.97
3/11/2009,5,7085.5
3/11/2009,5.5,7761.18
3/11/2009,6,8387.47
3/11/2009,6.5,8846.84
3/11/2009,7,9264.62
3/11/2009,7.5,9413.84
3/11/2009,8,9547.74
3/11/2009,8.5,9787.37
3/11/2009,9,9918.09
3/11/2009,9.5,9973.55
3/11/2009,10,10006.51
3/11/2009,10.5,9983.43
3/11/2009,11,9998.33
3/11/2009,11.5,9955.34
3/11/2009,12,9972.68
3/11/2009,12.5,9969.19
3/11/2009,13,9877.17
3/11/2009,13.5,9909.63
3/11/2009,14,9940.62
3/11/2009,14.5,9907.07
3/11/2009,15,9949
3/11/2009,15.5,9984.92
3/11/2009,16,9966.27
3/11/2009,16.5,9913.04
3/11/2009,17,9801.43
3/11/2009,17.5,9503.98
3/11/2009,18,9427.7
3/11/2009,18.5,9322.36
3/11/2009,19,9397.98
3/11/2009,19.5,9288.4
3/11/2009,20,9098.23
3/11/2009,20.5,8845.95
3/11/2009,21,8521.12
3/11/2009,21.5,8514.52
3/11/2009,22,8309.55
3/11/2009,22.5,8374.04
3/11/2009,23,8242.14
3/11/2009,23.5,8101.05
3/12/2009,0,7907.29
3/12/2009,0.5,7709.62
3/12/2009,1,7471.55
3/12/2009,1.5,7140.2
3/12/2009,2,6829.81
3/12/2009,2.5,6613.59
3/12/2009,3,6544.96
