date,season_norm
2009-05-14,0.34009421204359297
2009-05-15,-0.03192262133045195
2009-05-16,-0.5709759177418602
2009-05-17,-0.3767533395764329
2009-05-18,0.19558250136132913
2009-05-19,0.5147022113951552
2009-05-20,0.5442625885914473
2009-05-21,0.5354028739036967
2009-05-22,0.2930605749464702
2009-05-23,-0.14906429324470175
2009-05-24,-0.31167002190206
2009-05-25,0.07094677244994205
2009-05-26,0.5134385169302924
2009-05-27,0.5182270074357602
2009-05-28,0.5231231196401074
2009-05-29,0.38056657970356444
2009-05-30,-0.036583700382070095
2009-05-31,-0.08255579604350481
2009-06-01,0.35946152578760127
2009-06-02,0.6987357842207879
2009-06-03,0.731177194023638
2009-06-04,0.7531190841497171
2009-06-05,0.37909398156261587
2009-06-06,0.04249036571920584
2009-06-07,0.0555352072045579
2009-06-08,0.031439395581348784
2009-06-09,0.6904503448152154
2009-06-10,1.3977861928456043
2009-06-11,1.5517069818560325
2009-06-12,1.1298325241357394
2009-06-13,0.6854219185250188
2009-06-14,0.6240463537663197
2009-06-15,1.1611281849661634
2009-06-16,1.4469353272602343
2009-06-17,1.346538551814711
2009-06-18,1.2489525060295052
2009-06-19,0.8638621186519865
2009-06-20,0.40878452407353577
2009-06-21,0.33054199585997657
2009-06-22,0.6814880338996326
2009-06-23,1.2865047441771031
2009-06-24,1.3897082671881094
2009-06-25,1.2965228817593093
2009-06-26,0.9567781571977438
2009-06-27,0.7980216341391331
2009-06-28,0.7551448337737093
2009-06-29,1.1162402665729592
2009-06-30,1.5820135775578439
2009-07-01,1.3875195835786185
2009-07-02,1.5572496339946673
2009-07-03,1.2902960990290324
2009-07-04,0.9860710996199284
2009-07-05,0.8183615571899282
2009-07-06,1.2592632105474602
2009-07-07,1.80416600656709
2009-07-08,1.874764411278139
2009-07-09,1.8988135270587525
2009-07-10,1.386277353063032
2009-07-11,0.7753726353568635
2009-07-12,0.7879709959059846
2009-07-13,0.8207046497722029
2009-07-14,1.0997040617444152
2009-07-15,1.347456867446499
2009-07-16,1.5679682184531964
2009-07-17,1.2019671333848698
2009-07-18,0.6748742048397555
2009-07-19,0.756276794943581
2009-07-20,1.144699997182776
2009-07-21,1.5684307141130982
2009-07-22,1.6357697705637009
2009-07-23,1.7433412319522765
2009-07-24,1.410732300197881
2009-07-25,0.9080343749867207
2009-07-26,1.0810245125895481
2009-07-27,1.3506473268392303
2009-07-28,2.0820296534959506
2009-07-29,1.8579995377292875
2009-07-30,1.4970774998090626
2009-07-31,0.9303759217339125
2009-08-01,0.4506353499299542
2009-08-02,0.7047655865713652
2009-08-03,0.9794580026210066
2009-08-04,1.4542549025744445
2009-08-05,1.6675135228179145
2009-08-06,1.6155066167018122
2009-08-07,1.2449058904523655
2009-08-08,0.8617472983514
2009-08-09,0.8818104511111252
2009-08-10,1.4785248831110194
2009-08-11,1.7316327642838039
2009-08-12,1.6279990384114833
2009-08-13,1.349044806958869
2009-08-14,0.9169960461266982
2009-08-15,0.1506564292439697
2009-08-16,-0.020617433639459226
2009-08-17,0.46439440993605763
2009-08-18,1.3473861342833637
2009-08-19,1.0307831769862192
2009-08-20,0.8775352695029026
2009-08-21,0.568101214400555
2009-08-22,0.3166031169683979
2009-08-23,0.3091096073703719
2009-08-24,0.32070375539223867
2009-08-25,0.7455841664938736
2009-08-26,0.8402204610903581
2009-08-27,0.7578385378999936
2009-08-28,0.4723346537100336
2009-08-29,-0.11838690943557717
2009-08-30,-0.2910374678254157
2009-08-31,-0.0429295894154968
2009-09-01,0.16100603290794396
2009-09-02,0.35989004372670147
2009-09-03,0.528486232391054
2009-09-04,0.05613741154893059
2009-09-05,-0.49838887270180376
2009-09-06,-0.18640041617847689
2009-09-07,0.044421553287571684
2009-09-08,0.4294734137114884
2009-09-09,0.5913189559287544
2009-09-10,0.4380691672935037
2009-09-11,-0.024446165048709386
2009-09-12,-0.7743154221284295
2009-09-13,-1.1107602442064561
2009-09-14,-0.6419590992790614
2009-09-15,-0.18569565881347475
2009-09-16,-0.13189787901140113
2009-09-17,0.11275081657118496
2009-09-18,-0.42195113156277697
2009-09-19,-0.9675734989737955
2009-09-20,-0.9550305650376638
2009-09-21,-0.7345782099059406
2009-09-22,-0.1922451663757708
2009-09-23,-0.1921725344549626
2009-09-24,-0.29988254193106095
2009-09-25,-0.6717677323321379
2009-09-26,-1.1414771406499924
2009-09-27,-1.121235744194078
2009-09-28,-0.8573842872664719
2009-09-29,-0.3476360648358567
2009-09-30,-0.19601337566250376
2009-10-01,-0.20700643519684808
2009-10-02,-0.5772826402041658
2009-10-03,-0.8275593914915546
2009-10-04,-1.5882271863349826
2009-10-05,-1.4075393939789824
2009-10-06,-0.9342593847329532
2009-10-07,-0.37312293232669835
2009-10-08,-0.31597069227192354
2009-10-09,-0.5849058262883957
2009-10-10,-1.1044548745963076
2009-10-11,-1.1830748750960098
2009-10-12,-0.8610199198253551
2009-10-13,-0.3317946191179893
2009-10-14,-0.30688173144870273
2009-10-15,-0.4283064305741294
2009-10-16,-0.7340370160661648
2009-10-17,-1.154488451212392
2009-10-18,-1.244354276918562
2009-10-19,-0.7402277991534392
2009-10-20,-0.3667633453229006
2009-10-21,-0.28049409073026327
2009-10-22,-0.2577005157088188
2009-10-23,-0.4185227355623912
2009-10-24,-1.094516283147016
2009-10-25,-1.2454637568852391
2009-10-26,-0.8248768597624662
2009-10-27,-0.08738675815057059
2009-10-28,-0.2984786636892551
2009-10-29,-0.3310841382050203
2009-10-30,-0.4741718228517214
